,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,Unnamed: 0,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
1075,3563,166,371,40.7,1041,710,331,0,151,15,0,8338,"53,364",11.1,8260,7487,LOCKINGTON,VIC,144.51558899999995,-36.256251,LOCKINGTON,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.2606223,144.4999001,21601140803.0,21601140803.0,216011408.0,Lockington - Gunbower,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1076,3564,3074,8245,33.5,28678,12992,6449,9237,2763,307,4,51363,"328,721",72.5,8261,20903,BAMAWM EXTENSION,VIC,144.6014151,-36.18096611,Echuca,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.2117,144.607,21601140808.0,21601140808.0,216011408.0,Lockington - Gunbower,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,104.021224975586,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1077,3565,16,49,,137,74,63,0,13,3,0,2946,"18,856",3.9,8275,7501,KOTTA,VIC,144.511713,-36.182336,ECHUCA DC,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.186252,144.5327632,21601140808.0,21601140808.0,216011408.0,Lockington - Gunbower,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1078,3566,116,273,34.4,991,400,591,0,94,22,0,7929,"50,746",10.6,8276,7502,GUNBOWER,VIC,144.38333400000005,-35.94574799999999,GUNBOWER,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-35.95538960000001,144.35764730000002,21601140812.0,21601140812.0,216011408.0,Lockington - Gunbower,21601.0,Campaspe,216.0,Shepparton,3.0,3.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1079,3567,141,312,33.0,35983,478,1263,34242,103,37,1,12840,"82,177",17.1,8277,7503,HORFIELD,VIC,144.26294199999995,-35.931669,LEITCHVILLE,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.879573,144.2245137,21503140116.0,21503140116.0,215031401.0,Gannawarra,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1080,3568,599,1400,35.9,4806,2368,2438,0,502,97,0,24775,"158,560",35.7,8279,7505,BURKES BRIDGE,VIC,144.184089,-35.809462,COHUNA,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.8544786,144.3245139,21503140115.0,21503140115.0,215031401.0,Gannawarra,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1081,3570,175,324,51.2,767,661,106,0,166,9,0,15190,"97,214",20.2,8290,7516,AUCHMORE,VIC,144.28053,-36.515303,RAYWOOD,Delivery Area,Updated 6-Feb-2020,20203.0,Loddon - Elmore,202.0,Bendigo,R3,-36.4377995,144.137372,20203103305.0,20203103305.0,202031033.0,Loddon,20203.0,Loddon - Elmore,202.0,Bendigo,3.0,3.0,5.0,5.0,Bendigo,127.752334594727,V2,PHN205,Murray,Greater Bendigo,22620.0,Mallee,Rural
1082,3571,76,139,47.5,558,306,252,0,66,10,0,10961,"70,152",14.6,8296,7522,DINGEE,VIC,144.206865,-36.36819000000001,DINGEE,Delivery Area,Updated 6-Feb-2020,20203.0,Loddon - Elmore,202.0,Bendigo,R3,-36.3872318,144.2067793,20203103312.0,20203103312.0,202031033.0,Loddon,20203.0,Loddon - Elmore,202.0,Bendigo,2.0,2.0,5.0,5.0,Mallee,109.0,V2,PHN205,Murray,Loddon,23940.0,Mallee,Rural
1083,3572,26,70,22.9,501,79,422,0,16,10,0,13857,"88,682",18.5,8301,7527,MILLOO,VIC,144.257135,-36.266642,BENDIGO MC OPERATIONS,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.3389754,144.3870348,21601140802.0,21601140802.0,216011408.0,Lockington - Gunbower,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Loddon,23940.0,Nicholls,Rural
1084,3573,64,170,30.6,691,241,450,0,52,12,0,13439,"86,010",17.9,8305,7531,CALIVIL,VIC,144.297958,-36.164865,MITIAMO,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.2892964,144.097732,20203103316.0,20203103316.0,202031033.0,Loddon,20203.0,Loddon - Elmore,202.0,Bendigo,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1085,3575,154,438,32.0,1271,623,348,300,140,13,1,23909,"153,020",31.9,8310,7536,BALD ROCK,VIC,144.159028,-36.055725,Pyramid Hill,,Updated 6-Feb-2020,20203.0,Loddon - Elmore,202.0,Bendigo,R3,-36.0765,144.128,20203103317.0,20203103317.0,202031033.0,Loddon,20203.0,Loddon - Elmore,202.0,Bendigo,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Loddon,23940.0,Mallee,Rural
1086,3576,14,45,,197,61,136,0,11,3,0,3223,"20,625",4.3,8320,7546,DURHAM OX,VIC,143.91751499999995,-36.128029,BOORT LPO,Delivery Area,Updated 6-Feb-2020,20203.0,Loddon - Elmore,202.0,Bendigo,R3,-36.1415403,143.93240480000003,20203103317.0,20203103317.0,202031033.0,Loddon,20203.0,Loddon - Elmore,202.0,Bendigo,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Loddon,23940.0,Mallee,Rural
1087,3579,1032,2698,34.2,67355,4076,3043,60236,923,108,1,58568,"374,835",84.5,8321,7547,APPIN,VIC,143.769445,-35.767974,KERANG,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.8847165,143.8522489,21503140117.0,21503140117.0,215031401.0,Gannawarra,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,94.3175888061523,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1088,3580,222,504,40.9,1395,907,488,0,206,16,0,13912,"89,038",20.2,8351,7293,KOONDROOK,VIC,144.094672,-35.639761,KOONDROOK,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.6445701,144.11748559999995,21503140113.0,21503140113.0,215031401.0,Gannawarra,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1089,3581,42,110,34.5,220,166,54,0,38,4,0,5234,"33,498",7.5,8352,7294,BEAUCHAMP,VIC,143.78521,-35.62833300000001,Victoria Country 5,,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.6026,143.80200000000005,21503140112.0,21503140112.0,215031401.0,Gannawarra,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,78.0,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1090,3583,31,86,29.1,285,125,160,0,25,6,0,4163,"26,643",6.0,8354,7296,TRESCO,VIC,143.66458,-35.509635,LAKE BOGA,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.5135995,143.6827007,21503140505.0,21503140505.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1091,3584,189,475,32.8,1479,754,725,0,156,33,0,16232,"103,886",23.4,8355,7297,LAKE BOGA,VIC,143.637617,-35.431026,LAKE BOGA,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.4334504,143.62112969999995,21503140505.0,21503140505.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,71.7300491333008,V2,PHN205,Murray,Gannawarra,22250.0,Mallee,Rural
1092,3585,1672,4859,28.5,34085,6503,6295,21287,1385,283,4,134597,"861,418",195.1,8357,7299,CASTLE DONNINGTON,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.4185703,143.6044718,21503140506.0,21503140506.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,86.0723419189453,V2,PHN205,Murray,Swan Hill,26610.0,Farrer,Rural
1093,3586,126,286,35.3,1020,467,553,0,101,25,0,16295,"104,290",23.5,8372,7313,BULGA,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.3048165,143.34508300000005,21503140503.0,21503140503.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Farrer,Rural
1094,3588,90,156,51.9,609,386,223,0,81,9,0,2185,"13,984",3.2,8380,7321,WOORINEN SOUTH,VIC,143.470325,-35.29429000000001,WOORINEN SOUTH,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.297276200000006,143.4446136,21503140519.0,21503140519.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,4.0,4.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1095,3589,55,198,17.2,1087,144,646,297,34,20,1,8407,"53,804",12.1,8381,7322,WOORINEN,VIC,143.441248,-35.228436,WOORINEN SOUTH,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.281667,143.465556,21503140519.0,21503140519.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,4.0,4.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1096,3590,56,123,35.8,572,212,360,0,44,12,0,5840,"37,373",8.4,8383,7324,BEVERFORD,VIC,143.493525,-35.235708,BEVERFORD,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.2285875,143.4662269,21503140520.0,21503140520.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1097,3591,33,68,42.6,233,166,67,0,29,4,0,2861,"18,310",4.1,8384,7325,VINIFERA,VIC,143.394092,-35.202209,SWAN HILL,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.205935,143.40140549999995,21503140504.0,21503140504.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1098,3594,139,249,51.8,733,586,147,0,129,10,0,1812,"11,595",2.6,8385,7326,NYAH,VIC,143.346028,-35.138155,NYAH,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.1526896,143.35822230000005,21503140502.0,21503140502.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1099,3595,141,278,48.9,639,565,74,0,136,5,0,2249,"14,394",3.2,8386,7327,NYAH WEST,VIC,143.351682,-35.20275200000001,NYAH WEST,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.1832549,143.33664009999995,21503140522.0,21503140522.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,80.27655029296879,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1100,3596,18,56,19.6,404,63,341,0,11,7,0,4664,"29,849",6.7,8387,7328,MIRALIE,VIC,143.327682,-35.123806,BENDIGO MC OPERATIONS,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-35.1279032,143.3230237,21503140502.0,21503140502.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1101,3597,80,197,29.4,1677,285,1192,200,58,21,1,18347,"117,422",26.5,8390,7331,KENLEY,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-34.870833000000005,143.3329313,21503140508.0,21503140508.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1102,3599,28,78,26.9,766,93,409,264,21,6,1,4838,"30,964",7.0,8396,7337,BOUNDARY BEND,VIC,143.143231,-34.729742,BOUNDARY BEND,Delivery Area,Updated 6-Feb-2020,21503.0,Murray River - Swan Hill,215.0,North West,R3,-34.7507483,143.1104044,21503140508.0,21503140508.0,215031405.0,Swan Hill Region,21503.0,Murray River - Swan Hill,215.0,North West,3.0,3.0,5.0,5.0,Mallee,,V2,PHN205,Murray,Swan Hill,26610.0,Mallee,Rural
1103,3607,28,75,28.0,2437,91,408,1938,21,5,2,8462,"54,155",11.4,8397,7338,TABILK,VIC,145.179762,-36.839707,SEYMOUR,Delivery Area,Updated 6-Feb-2020,20401.0,Upper Goulburn Valley,204.0,Hume,R3,-36.8378153,145.17069919999997,20401105802.0,20401105802.0,204011058.0,Nagambie,20401.0,Upper Goulburn Valley,204.0,Hume,2.0,2.0,5.0,5.0,Nicholls,133.288040161133,V2,PHN205,Murray,Strathbogie,26430.0,Nicholls,Rural
1104,3608,642,1635,35.8,3804,2580,1224,0,586,56,0,49277,"315,375",66.7,8398,7339,BAILIESTON,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.7650657,145.05416110000004,20401105804.0,20401105804.0,204011058.0,Nagambie,20401.0,Upper Goulburn Valley,204.0,Hume,2.0,2.0,5.0,5.0,Nicholls,130.910552978516,V2,PHN205,Murray,Strathbogie,26430.0,Nicholls,Rural
1105,3610,369,673,50.4,2311,1374,937,0,339,30,0,31792,"203,467",45.2,8406,7347,DHURRINGILE,VIC,145.22934899999996,-36.577628,MURCHISON,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.5169122,145.24318469999997,21603141915.0,21603141915.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,124.600425720215,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1106,3612,424,1016,38.7,2043,1522,521,0,393,31,0,17346,"111,016",24.5,8411,7352,MOORA,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.589908,144.9429445,21601141004.0,21601141004.0,216011410.0,Rushworth,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,163.702774047852,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1107,3614,223,353,55.2,1457,862,595,0,195,28,0,13909,"89,020",19.8,8417,7357,TOOLAMBA,VIC,145.30098,-36.479193,TATURA,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.4999437,145.3357789,21603141914.0,21603141914.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,3.0,3.0,Nicholls,115.851844787598,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1108,3616,1026,2574,35.7,15576,3945,2471,9160,919,102,5,36463,"233,366",51.4,8419,7358,COOMA,VIC,145.145217,-36.464118,KYABRAM,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.4189846,145.06070780000005,21603141916.0,21603141916.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,113.677688598633,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1109,3617,27,74,29.7,215,94,121,0,22,5,0,3665,"23,457",5.2,8428,7366,BYRNESIDE,VIC,145.178369,-36.423823,BYRNESIDE,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.4005389,145.17069919999997,21603141916.0,21603141916.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,112.96302032470699,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1110,3618,156,290,43.8,1293,550,743,0,127,29,0,6153,"39,380",8.7,8429,7367,MERRIGUM,VIC,145.125014,-36.37708,MERRIGUM,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.3624013,145.17069919999997,21603141917.0,21603141917.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,108.96255493164101,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1111,3620,1590,3231,43.2,10666,5829,4333,504,1396,192,2,38353,"245,459",54.1,8431,7369,KYABRAM,VIC,145.082735,-36.284584,KYABRAM,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.3139409,145.0468064,21601140701.0,21601140701.0,216011407.0,Kyabram,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,4.0,4.0,Nicholls,,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1112,3621,466,901,46.1,3231,1774,1457,0,415,51,0,20515,"131,297",28.9,8439,7376,KOYUGA SOUTH,VIC,144.961183,-36.206055,TONGALA LPO,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.2331845,144.9832134,21601140711.0,21601140711.0,216011407.0,Kyabram,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,99.8678207397461,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1113,3622,87,197,34.5,753,329,424,0,68,19,0,11519,"73,722",16.2,8445,7381,CORNELIA CREEK,VIC,144.87573,-36.231961,TONGALA LPO,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.2466264,144.8358882,21601140630.0,21601140630.0,216011406.0,Echuca,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,4.0,3.0,Nicholls,100.0,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1114,3623,201,438,40.9,42547,787,480,41280,179,17,5,10412,"66,634",14.7,8448,7384,CARAG CARAG,VIC,144.976813,-36.461381,STANHOPE,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.45697,144.9236773,21601141001.0,21601141001.0,216011410.0,Rushworth,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,106.52182006835899,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1115,3624,127,242,43.8,17480,460,434,16586,106,19,2,12169,"77,882",17.2,8451,7387,GIRGARRE,VIC,144.96576299999995,-36.410186,GIRGARRE,Delivery Area,Updated 6-Feb-2020,21601.0,Campaspe,216.0,Shepparton,R3,-36.4031385,144.95017080000005,21601141006.0,21601141006.0,216011410.0,Rushworth,21601.0,Campaspe,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,106.74831390380899,V2,PHN205,Murray,Campaspe,21370.0,Nicholls,Rural
1116,3629,1388,5093,25.1,8690,5020,2950,720,1279,107,2,105128,"672,819",149.0,8452,7388,ARDMONA,VIC,145.260653,-36.287306,ARDMONA,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.383333,145.3,21603141929.0,21603141929.0,216031419.0,Shepparton Region - West,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,3.0,3.0,Nicholls,106.219688415527,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1117,3630,4257,15932,24.5,30570,16506,8264,5800,3905,343,9,320844,"2,053,400",459.9,8457,7393,BENARCH,VIC,145.403176,-36.380853,Shepparton,,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.4616,145.558,21603141813.0,21603141813.0,216031418.0,Shepparton Region - East,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,115.0,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1118,3631,2652,4971,46.8,28421,11508,7125,9788,2326,319,7,189434,"1,212,376",269.8,8464,7400,ARCADIA,VIC,145.526693,-36.428694,SHEPPARTON DC,Delivery Area,Updated 2-Dec-2022,21603.0,Shepparton,216.0,Shepparton,R3,-36.5315858,145.3456866,21603141812.0,21603141812.0,216031418.0,Shepparton Region - East,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,3.0,3.0,Nicholls,,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1119,3633,135,275,44.7,703,500,203,0,123,12,0,10821,"69,254",15.4,8481,7416,CONGUPNA,VIC,145.46296,-36.307936,CONGUPNA,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.2927129,145.48039599999996,21603141804.0,21603141804.0,216031418.0,Shepparton Region - East,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,3.0,3.0,Nicholls,,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1120,3634,376,740,45.0,2564,1586,978,0,333,43,0,28434,"181,980",40.4,8482,7417,BUNBARTHA,VIC,145.440315,-36.224186,TALLYGAROOPNA,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.24090820000001,145.3537565,21603141803.0,21603141803.0,216031418.0,Shepparton Region - East,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,3.0,3.0,Nicholls,,V2,PHN205,Murray,Greater Shepparton,22830.0,Nicholls,Rural
1121,3635,133,251,45.0,9179,466,456,8257,113,19,1,7732,"49,487",11.0,8490,7140,KAARIMBA,VIC,145.30827,-36.14259600000001,WUNGHNU,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.13997979999999,145.2943066,21602141305.0,21602141305.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1122,3636,1129,2245,45.7,151279,4351,2127,144801,1026,98,5,73698,"471,669",105.0,8493,7143,DRUMANURE,VIC,145.479471,-36.093878,NUMURKAH,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.1480316,145.49459380000005,21602141304.0,21602141304.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1123,3637,124,231,42.0,1060,436,624,0,97,27,0,13780,"88,189",19.4,8497,7147,WAAIA,VIC,145.329026,-36.050686,NUMURKAH,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.05491660000001,145.3122755,21602141327.0,21602141327.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,107.515068054199,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1124,3638,443,917,41.3,3225,1602,1448,175,379,63,1,15236,"97,509",21.5,8499,7149,KOTUPNA,VIC,145.246572,-36.03202,NATHALIA LPO,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.1483333,145.1334448,21602141310.0,21602141310.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,104.08802032470699,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1125,3639,145,346,37.9,1178,571,607,0,131,14,0,12405,"79,390",17.5,8502,7152,BARMAH,VIC,145.047253,-36.021295,NATHALIA LPO,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.0175,144.965278,21602141338.0,21602141338.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,3.0,3.0,5.0,5.0,Nicholls,100.488876342773,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1126,3640,269,381,51.2,3153,922,2231,0,195,74,0,28686,"183,590",40.7,8506,7156,KATUNGA,VIC,145.48601499999995,-36.00978,KATUNGA,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-36.0111562,145.46931630000003,21602141308.0,21602141308.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1127,3641,272,538,44.1,2338,1055,892,391,237,34,1,17717,"113,386",25.2,8507,7157,BEARII,VIC,145.428306,-35.89718,STRATHMERTON,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-35.9,145.333333,21602141315.0,21602141315.0,216021413.0,Numurkah,21602.0,Moira,216.0,Shepparton,3.0,3.0,5.0,5.0,Nicholls,109.62110137939501,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
1128,3644,1930,4184,39.7,23453,7527,7230,8696,1662,266,2,109766,"702,499",156.7,8512,7162,BAROOGA,NSW,145.63268200000005,-35.94535300000001,BAROOGA,Delivery Area,Updated 6-Feb-2020,21602.0,Moira,216.0,Shepparton,R3,-35.9050811,145.6942459,10903118502.0,10903118502.0,109031185.0,Tocumwal - Finley - Jerilderie,10903.0,Upper Murray exc. Albury,109.0,Murray,2.0,2.0,4.0,4.0,Nicholls,114.750961303711,V2,PHN205,Murray,Berrigan,10650.0,Farrer,Rural
1129,3646,131,250,48.8,652,514,138,0,122,9,0,10609,"67,901",15.1,8519,7168,DOOKIE,VIC,145.704042,-36.247446,DOOKIE,Delivery Area,Updated 6-Feb-2020,21603.0,Shepparton,216.0,Shepparton,R3,-36.3117549,145.7104485,21603141810.0,21603141810.0,216031418.0,Shepparton Region - East,21603.0,Shepparton,216.0,Shepparton,2.0,2.0,5.0,5.0,Nicholls,127.740127563477,V2,PHN205,Murray,Moira,24900.0,Nicholls,Rural
